,name,price,adress,image_link
95,Caniches,100 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1502318
96,Caniches,100 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1502318
97,Caniches,100 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1502318
98,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502366
99,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502366
100,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502366
101,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502366
102,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502366
103,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502366
104,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502366
105,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502366
106,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502366
107,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502366
108,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502366
109,Caniche,100 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniche-1502366
110,Chiots akita américain,990 000CFA,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiots-akita-americain-1536386
111,Chiots akita américain,990 000CFA,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiots-akita-americain-1536386
112,Chiots Hight quality husky Sibérien,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiots-hight-quality-husky-siberien-1568103
113,Chiot Spitz nain,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-spitz-nain-1571895
114,Chiot Spitz nain,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-spitz-nain-1571895
115,Chiot Spitz nain,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-spitz-nain-1571895
116,Chiot Spitz nain,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-spitz-nain-1571895
117,Chiot Spitz nain,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-spitz-nain-1571895
118,Chiot Spitz nain,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-spitz-nain-1571895
119,Chiot Spitz nain,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-spitz-nain-1571895
120,Chiot Spitz nain,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-spitz-nain-1571895
121,Chiot Spitz nain,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-spitz-nain-1571895
122,Spitz pomperanian nain,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/spitz-pomperanian-nain-1592536
123,Spitz pomperanian nain,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/spitz-pomperanian-nain-1592536
124,Spitz pomperanian nain,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/spitz-pomperanian-nain-1592536
125,Doberman lignée européenne,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/doberman-lignee-europeenne-1592645
126,Doberman lignée européenne,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/doberman-lignee-europeenne-1592645
127,Pékinois,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/pekinois-1592664
128,Pékinois,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/pekinois-1592664
129,Pékinois,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/pekinois-1592664
130,Pékinois,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/pekinois-1592664
131,Doberman,400 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/doberman-1621541
132,Doberman,400 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/doberman-1621541
133,Doberman,400 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/doberman-1621541
134,Doberman,400 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/doberman-1621541
135,Doberman,400 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/doberman-1621541
136,Doberman,400 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/doberman-1621541
137,Doberman,400 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/doberman-1621541
138,Chiot berger belge malinois,175 000CFA,"Pikine, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-belge-malinois-1628361
139,Chiot berger belge malinois,175 000CFA,"Pikine, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-belge-malinois-1628361
140,Chiot berger belge malinois,175 000CFA,"Pikine, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-belge-malinois-1628361
141,Chiot berger belge malinois,175 000CFA,"Pikine, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-belge-malinois-1628361
142,Chiot berger belge malinois,175 000CFA,"Pikine, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-belge-malinois-1628361
143,Chiot berger belge malinois,175 000CFA,"Pikine, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-belge-malinois-1628361
144,Chiot berger belge malinois,175 000CFA,"Pikine, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-belge-malinois-1628361
145,Chiot berger belge malinois,175 000CFA,"Pikine, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-belge-malinois-1628361
146,Chiot berger belge malinois,175 000CFA,"Pikine, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-belge-malinois-1628361
147,Chiot berger belge malinois,175 000CFA,"Pikine, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiot-berger-belge-malinois-1628361
148,Cani corso,600 000CFA,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/cani-corso-1716117
149,Chien Bichon,Prix sur demande,"Ouakam, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chien-bichon-1733519
150,Chien Bichon,Prix sur demande,"Ouakam, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chien-bichon-1733519
151,Chien Bichon,Prix sur demande,"Ouakam, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chien-bichon-1733519
152,Chien Bichon,Prix sur demande,"Ouakam, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chien-bichon-1733519
153,Chien Bichon,Prix sur demande,"Ouakam, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chien-bichon-1733519
154,Chien Bichon,Prix sur demande,"Ouakam, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chien-bichon-1733519
155,Chien Bichon,Prix sur demande,"Ouakam, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chien-bichon-1733519
156,Chien Bichon,Prix sur demande,"Ouakam, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chien-bichon-1733519
157,Chien Bichon,Prix sur demande,"Ouakam, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chien-bichon-1733519
158,Chien Bichon,Prix sur demande,"Ouakam, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chien-bichon-1733519
159,Chien Bichon,Prix sur demande,"Ouakam, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chien-bichon-1733519
160,Chien Bichon,Prix sur demande,"Ouakam, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chien-bichon-1733519
161,Doberman pure souche,350 000CFA,"Yoff, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/doberman-pure-souche-1803179
162,Doberman pure souche,350 000CFA,"Yoff, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/doberman-pure-souche-1803179
163,Doberman pure souche,350 000CFA,"Yoff, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/doberman-pure-souche-1803179
164,Chien Dogue Allemand,Prix sur demande,"Yoff, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chien-dogue-allemand-1840570
165,Chien Dogue Allemand,Prix sur demande,"Yoff, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chien-dogue-allemand-1840570
166,Caniches,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1840583
167,Caniches,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1840583
168,Caniches,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1840583
169,Caniches,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1840583
170,Caniches,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1840583
171,Caniches,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1840583
172,Caniches,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1840583
173,Caniches,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1840583
174,Caniches,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1840583
175,Caniches,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1840583
176,Caniches,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1840583
177,Caniches,Prix sur demande,"Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/caniches-1840583
178,Chiots Spitz nain pomeranian,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiots-spitz-nain-pomeranian-1862107
179,Chiots Spitz nain pomeranian,Prix sur demande,"Fann, Dakar, Sénégal",https://sn.coinafrique.com/annonce/chiens/chiots-spitz-nain-pomeranian-1862107
